"ID","Text","Date","Hashtags","Location","Username","Name","ProfileImageThumbnail","RetweetCount","FavoriteCount","URL"
1577325714734546947,"FMI respalda modificación propuesta por el Gobierno a la regla fiscal https://t.co/mCZE4IURLS","DateObject[{2022, 10, 4, 9, 52, 10.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",4,23,"URL[""https://twitter.com/elmundocr/status/1577325714734546947""]"
1577311316049629185,"Bolaños demanda al BCR por ₡170.000 millones https://t.co/H8jyvi1fXl","DateObject[{2022, 10, 4, 8, 54, 57.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",2,19,"URL[""https://twitter.com/elmundocr/status/1577311316049629185""]"
1577304558090571778,"Fabricio Alvarado critica al Frente Amplio por pregonar la tolerancia en una sola vía https://t.co/o7Yp4QsBPb","DateObject[{2022, 10, 4, 8, 28, 6.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",1,9,"URL[""https://twitter.com/elmundocr/status/1577304558090571778""]"
1577295694523777025,"Llueven críticas por millonarios contratos para amueblar casa de Gustavo Petro y Francia Márquez https://t.co/KM5NBABAUo","DateObject[{2022, 10, 4, 7, 52, 52.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",21,62,"URL[""https://twitter.com/elmundocr/status/1577295694523777025""]"
1577287427898560512,"Entregarle una biblia fue un acto de amor y cariño hacia usted, responde David Segura a Rocío Alfaro https://t.co/hsyatwYkpV","DateObject[{2022, 10, 4, 7, 20, 2.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",1,28,"URL[""https://twitter.com/elmundocr/status/1577287427898560512""]"
1577116787996360706,"Rocío Alfaro levanta en su curul la bandera al Estado Laico, tras actividades religiosas de Nueva República https://t.co/WJ8iORNQVP","DateObject[{2022, 10, 3, 20, 1, 58.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",5,294,"URL[""https://twitter.com/elmundocr/status/1577116787996360706""]"
1577104299691106304,"«Si no son payasos, no veo por qué darse por aludidos», responde Pilar Cisneros a diputados https://t.co/xVmTsK82N5","DateObject[{2022, 10, 3, 19, 12, 20.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",11,181,"URL[""https://twitter.com/elmundocr/status/1577104299691106304""]"
1577080396239736832,"Presidente de la República se reúne con secretario general del SICA https://t.co/HqqA0gwT6r","DateObject[{2022, 10, 3, 17, 37, 21.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",0,4,"URL[""https://twitter.com/elmundocr/status/1577080396239736832""]"
1577068278006284288,"Barquero le solicita respetuosamente a Rodrigo Chaves apoyar a Laura Chinchilla para liderar BID https://t.co/Df8SqqNx14","DateObject[{2022, 10, 3, 16, 49, 12.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",1,11,"URL[""https://twitter.com/elmundocr/status/1577068278006284288""]"
1577060780041994240,"¿Cuántas vidas podríamos salvar si se resella proyecto para sacar 911 de regla fiscal?, cuestiona Álvarez https://t.co/KouozdBg2y","DateObject[{2022, 10, 3, 16, 19, 24.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",2,7,"URL[""https://twitter.com/elmundocr/status/1577060780041994240""]"
