"ID","Text","Date","Hashtags","Location","Username","Name","ProfileImageThumbnail","RetweetCount","FavoriteCount","URL"
1609174090295967744,"Murió Benedicto XVI, el papa que renunció; Vaticano confirma funeral para el jueves. 

https://t.co/CDXfukWmNd","DateObject[{2022, 12, 31, 7, 6, 14.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","ElObservador_CR","ElObservadorCR","URL[""https://pbs.twimg.com/profile_images/1604923924692828174/2ptTaWuh_normal.png""]",0,1,"URL[""https://twitter.com/ElObservador_CR/status/1609174090295967744""]"
1609169330050109441,"Quema de pólvora implica situaciones de estrés e incluso la muerte para animales, aves y seres humanos

#pólvora

https://t.co/Vc7JEEQruW","DateObject[{2022, 12, 31, 6, 47, 19.}, ""Instant"", ""Gregorian"", -6.]","{""pólvora""}","Missing[""NotAvailable""]","ElObservador_CR","ElObservadorCR","URL[""https://pbs.twimg.com/profile_images/1604923924692828174/2ptTaWuh_normal.png""]",1,3,"URL[""https://twitter.com/ElObservador_CR/status/1609169330050109441""]"
1609032071770505218,"Muere Bárbara Walters, un ícono de la televisión estadounidense, a los 93 años. https://t.co/C4meT6KkhO","DateObject[{2022, 12, 30, 21, 41, 54.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","ElObservador_CR","ElObservadorCR","URL[""https://pbs.twimg.com/profile_images/1604923924692828174/2ptTaWuh_normal.png""]",0,6,"URL[""https://twitter.com/ElObservador_CR/status/1609032071770505218""]"
1608991534078361603,"Homicidios en 2022 superaron proyección del OIJ y año terminará con una cifra récord. https://t.co/nBX1qjloFK","DateObject[{2022, 12, 30, 19, 0, 49.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","ElObservador_CR","ElObservadorCR","URL[""https://pbs.twimg.com/profile_images/1604923924692828174/2ptTaWuh_normal.png""]",2,11,"URL[""https://twitter.com/ElObservador_CR/status/1608991534078361603""]"
1608983031511150594,"𝐅𝐎𝐓𝐎𝐒 | Vuelco de “chapulín” en Sarchí deja decenas de heridos, algunos graves. 
https://t.co/2urTgtW4Vm","DateObject[{2022, 12, 30, 18, 27, 2.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","ElObservador_CR","ElObservadorCR","URL[""https://pbs.twimg.com/profile_images/1604923924692828174/2ptTaWuh_normal.png""]",0,4,"URL[""https://twitter.com/ElObservador_CR/status/1608983031511150594""]"
1608968716225773570,"Los medios de comunicación del mundo lloran y rememoran la vida del astro brasileño. 

https://t.co/81P9bj9jko","DateObject[{2022, 12, 30, 17, 30, 9.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","ElObservador_CR","ElObservadorCR","URL[""https://pbs.twimg.com/profile_images/1604923924692828174/2ptTaWuh_normal.png""]",0,1,"URL[""https://twitter.com/ElObservador_CR/status/1608968716225773570""]"
1608955962010005504,"El hombre decidió ir al campo ferial en Zapote, donde fue detenido al ingreso, como parte de las revisiones policiales. 

https://t.co/GjM2TymmXT","DateObject[{2022, 12, 30, 16, 39, 28.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","ElObservador_CR","ElObservadorCR","URL[""https://pbs.twimg.com/profile_images/1604923924692828174/2ptTaWuh_normal.png""]",0,5,"URL[""https://twitter.com/ElObservador_CR/status/1608955962010005504""]"
1608947470549266434,"¡Fin del misterio! Cristiano Ronaldo sucumbió ante los petrodólares y jugará en medio Oriente. 

https://t.co/qfwl6gl1We","DateObject[{2022, 12, 30, 16, 5, 44.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","ElObservador_CR","ElObservadorCR","URL[""https://pbs.twimg.com/profile_images/1604923924692828174/2ptTaWuh_normal.png""]",0,1,"URL[""https://twitter.com/ElObservador_CR/status/1608947470549266434""]"
1608942990587990016,"Megan Fox publica en Instagram: “Actualmente busco novia”. @meganfox https://t.co/DssT8Mw1RL","DateObject[{2022, 12, 30, 15, 47, 56.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","ElObservador_CR","ElObservadorCR","URL[""https://pbs.twimg.com/profile_images/1604923924692828174/2ptTaWuh_normal.png""]",0,1,"URL[""https://twitter.com/ElObservador_CR/status/1608942990587990016""]"
1608932057580965889,"En El Observador conversó con una de las personas que dijo haber pagado $2.500 por una mesa para 10 personas para ver a Anuel AA en el Tama Fest, la cancelación del show le cayó como un balde de agua fría.

https://t.co/LkMmM3UJ3B","DateObject[{2022, 12, 30, 15, 4, 29.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","ElObservador_CR","ElObservadorCR","URL[""https://pbs.twimg.com/profile_images/1604923924692828174/2ptTaWuh_normal.png""]",0,0,"URL[""https://twitter.com/ElObservador_CR/status/1608932057580965889""]"
1608924130279297024,"Caídas, risas, peleas y mucha diversión se genera en Zapote alrededor de este tradicional juego mecánico.

No se pierda los videos. 

https://t.co/C0q4hzgfWK","DateObject[{2022, 12, 30, 14, 32, 59.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","ElObservador_CR","ElObservadorCR","URL[""https://pbs.twimg.com/profile_images/1604923924692828174/2ptTaWuh_normal.png""]",0,0,"URL[""https://twitter.com/ElObservador_CR/status/1608924130279297024""]"
1608914129653497858,"Investigación en Reino Unido afirma que estos exámenes deberían empezar a los 40 años de edad.
https://t.co/wAfKykN8Ip","DateObject[{2022, 12, 30, 13, 53, 15.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","ElObservador_CR","ElObservadorCR","URL[""https://pbs.twimg.com/profile_images/1604923924692828174/2ptTaWuh_normal.png""]",0,1,"URL[""https://twitter.com/ElObservador_CR/status/1608914129653497858""]"
1608910059144359936,"Su muerte causó nostalgia y tristeza entre quienes le conocieron y tras una vida al servicio, hoy lo recuerdan. 

https://t.co/RE2HW31UVA","DateObject[{2022, 12, 30, 13, 37, 4.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","ElObservador_CR","ElObservadorCR","URL[""https://pbs.twimg.com/profile_images/1604923924692828174/2ptTaWuh_normal.png""]",1,4,"URL[""https://twitter.com/ElObservador_CR/status/1608910059144359936""]"
